"","Results.reception.time","MD5.hash.of.participant.s.IP.address","Controller.name","Order.number.of.item","Inner.element.number","Label","Latin.Square.Group","PennElementType","PennElementName","Parameter","Value","EventTime","ParticipantID","group","item","sentence","lexicon","quantifier","noun","condition","imga","imgb","Reading.time","Newline.","Sentence..or.sentence.MD5.","Comments"
"5712",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",11,0,"pratica","NULL","Canvas","ladaAlado","Print",NA,1695928195002,"T101",NA,7,"O professor leu muitos livros na biblioteca.",NA,NA,NA,NA,"img1.png","img2.png","NULL","","",""
"5713",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",11,0,"pratica","NULL","Selector","respostapratica","Selection","imgb",1695928197294,"T101",NA,7,"O professor leu muitos livros na biblioteca.",NA,NA,NA,NA,"img1.png","img2.png","imga;imgb","","",""
"5714",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",11,0,"pratica","NULL","PennController","12","_Trial_","End",1695928198399,"T101",NA,7,"O professor leu muitos livros na biblioteca.",NA,NA,NA,NA,"img1.png","img2.png","NULL","","",""
"5715",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",12,0,"pratica","NULL","PennController","13","_Trial_","Start",1695928198401,"T101",NA,8,"A cozinheira comia tanto quanto cozinhava.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"5716",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",12,0,"pratica","NULL","Controller-DashedSentence","DashedSentence","6","cozinhava.",1695928205262,"T101",NA,8,"A cozinheira comia tanto quanto cozinhava.",NA,NA,NA,NA,"img3.png","img4.png","565","false","A cozinheira comia tanto quanto cozinhava.","Any addtional parameters were appended as additional columns"
"5717",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",12,0,"pratica","NULL","Controller-DashedSentence","DashedSentence","5","quanto",1695928205262,"T101",NA,8,"A cozinheira comia tanto quanto cozinhava.",NA,NA,NA,NA,"img3.png","img4.png","679","false","A cozinheira comia tanto quanto cozinhava.","Any addtional parameters were appended as additional columns"
"5718",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",12,0,"pratica","NULL","Controller-DashedSentence","DashedSentence","4","tanto",1695928205262,"T101",NA,8,"A cozinheira comia tanto quanto cozinhava.",NA,NA,NA,NA,"img3.png","img4.png","463","false","A cozinheira comia tanto quanto cozinhava.","Any addtional parameters were appended as additional columns"
"5719",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",12,0,"pratica","NULL","Controller-DashedSentence","DashedSentence","3","comia",1695928205262,"T101",NA,8,"A cozinheira comia tanto quanto cozinhava.",NA,NA,NA,NA,"img3.png","img4.png","654","false","A cozinheira comia tanto quanto cozinhava.","Any addtional parameters were appended as additional columns"
"5720",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",12,0,"pratica","NULL","Controller-DashedSentence","DashedSentence","2","cozinheira",1695928205262,"T101",NA,8,"A cozinheira comia tanto quanto cozinhava.",NA,NA,NA,NA,"img3.png","img4.png","1206","false","A cozinheira comia tanto quanto cozinhava.","Any addtional parameters were appended as additional columns"
"5721",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",12,0,"pratica","NULL","Controller-DashedSentence","DashedSentence","1","A",1695928205262,"T101",NA,8,"A cozinheira comia tanto quanto cozinhava.",NA,NA,NA,NA,"img3.png","img4.png","1025","false","A cozinheira comia tanto quanto cozinhava.","Any addtional parameters were appended as additional columns"
"5722",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",12,0,"pratica","NULL","Canvas","ladaAlado","Print",NA,1695928205263,"T101",NA,8,"A cozinheira comia tanto quanto cozinhava.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"5723",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",12,0,"pratica","NULL","Selector","respostapratica","Selection","imgb",1695928207343,"T101",NA,8,"A cozinheira comia tanto quanto cozinhava.",NA,NA,NA,NA,"img3.png","img4.png","imga;imgb","","",""
"5724",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",12,0,"pratica","NULL","PennController","13","_Trial_","End",1695928208216,"T101",NA,8,"A cozinheira comia tanto quanto cozinhava.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"5725",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",13,0,"instrucoes2","NULL","PennController","4","_Trial_","Start",1695928208217,"NULL","",NA,"","","","","","","","","","",""
"5726",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",13,0,"instrucoes2","NULL","PennController","4","_Trial_","End",1695928218463,"NULL","",NA,"","","","","","","","","","",""
"5727",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",61,0,"distratoras","NULL","PennController","61","_Trial_","Start",1695928218464,"T101",NA,32,"A cidade de Fortaleza tem tantos carros quanto Curitiba.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"5728",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",61,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","9","Curitiba.",1695928226479,"T101",NA,32,"A cidade de Fortaleza tem tantos carros quanto Curitiba.",NA,NA,NA,NA,"img3.png","img4.png","715","false","A cidade de Fortaleza tem tantos carros quanto Curitiba.","Any addtional parameters were appended as additional columns"
"5729",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",61,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","8","quanto",1695928226479,"T101",NA,32,"A cidade de Fortaleza tem tantos carros quanto Curitiba.",NA,NA,NA,NA,"img3.png","img4.png","623","false","A cidade de Fortaleza tem tantos carros quanto Curitiba.","Any addtional parameters were appended as additional columns"
"5730",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",61,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","7","carros",1695928226479,"T101",NA,32,"A cidade de Fortaleza tem tantos carros quanto Curitiba.",NA,NA,NA,NA,"img3.png","img4.png","796","false","A cidade de Fortaleza tem tantos carros quanto Curitiba.","Any addtional parameters were appended as additional columns"
"5731",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",61,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","6","tantos",1695928226479,"T101",NA,32,"A cidade de Fortaleza tem tantos carros quanto Curitiba.",NA,NA,NA,NA,"img3.png","img4.png","656","false","A cidade de Fortaleza tem tantos carros quanto Curitiba.","Any addtional parameters were appended as additional columns"
"5732",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",61,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","5","tem",1695928226479,"T101",NA,32,"A cidade de Fortaleza tem tantos carros quanto Curitiba.",NA,NA,NA,NA,"img3.png","img4.png","483","false","A cidade de Fortaleza tem tantos carros quanto Curitiba.","Any addtional parameters were appended as additional columns"
"5733",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",61,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","4","Fortaleza",1695928226479,"T101",NA,32,"A cidade de Fortaleza tem tantos carros quanto Curitiba.",NA,NA,NA,NA,"img3.png","img4.png","778","false","A cidade de Fortaleza tem tantos carros quanto Curitiba.","Any addtional parameters were appended as additional columns"
"5734",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",61,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","3","de",1695928226479,"T101",NA,32,"A cidade de Fortaleza tem tantos carros quanto Curitiba.",NA,NA,NA,NA,"img3.png","img4.png","786","false","A cidade de Fortaleza tem tantos carros quanto Curitiba.","Any addtional parameters were appended as additional columns"
"5735",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",61,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","2","cidade",1695928226479,"T101",NA,32,"A cidade de Fortaleza tem tantos carros quanto Curitiba.",NA,NA,NA,NA,"img3.png","img4.png","697","false","A cidade de Fortaleza tem tantos carros quanto Curitiba.","Any addtional parameters were appended as additional columns"
"5736",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",61,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","1","A",1695928226479,"T101",NA,32,"A cidade de Fortaleza tem tantos carros quanto Curitiba.",NA,NA,NA,NA,"img3.png","img4.png","802","false","A cidade de Fortaleza tem tantos carros quanto Curitiba.","Any addtional parameters were appended as additional columns"
"5737",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",61,0,"distratoras","NULL","Canvas","ladaAlado","Print",NA,1695928226481,"T101",NA,32,"A cidade de Fortaleza tem tantos carros quanto Curitiba.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"5738",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",61,0,"distratoras","NULL","Selector","respostadistratoras","Selection","imgb",1695928228134,"T101",NA,32,"A cidade de Fortaleza tem tantos carros quanto Curitiba.",NA,NA,NA,NA,"img3.png","img4.png","imga;imgb","","",""
"5739",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",61,0,"distratoras","NULL","PennController","61","_Trial_","End",1695928229775,"T101",NA,32,"A cidade de Fortaleza tem tantos carros quanto Curitiba.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"5740",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",27,0,"alvos","NULL","PennController","27","_Trial_","Start",1695928229776,"T101","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","NULL","","",""
"5741",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",27,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","7","Denver.",1695928237299,"T101","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","917","false","A menina desenhou muitas matas em Denver.","Any addtional parameters were appended as additional columns"
"5742",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",27,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","6","em",1695928237299,"T101","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","794","false","A menina desenhou muitas matas em Denver.","Any addtional parameters were appended as additional columns"
"5743",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",27,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","5","matas",1695928237299,"T101","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","987","false","A menina desenhou muitas matas em Denver.","Any addtional parameters were appended as additional columns"
"5744",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",27,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","4","muitas",1695928237299,"T101","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","979","false","A menina desenhou muitas matas em Denver.","Any addtional parameters were appended as additional columns"
"5745",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",27,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","3","desenhou",1695928237299,"T101","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","718","false","A menina desenhou muitas matas em Denver.","Any addtional parameters were appended as additional columns"
"5746",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",27,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","2","menina",1695928237299,"T101","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","793","false","A menina desenhou muitas matas em Denver.","Any addtional parameters were appended as additional columns"
"5747",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",27,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","1","A",1695928237299,"T101","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","658","false","A menina desenhou muitas matas em Denver.","Any addtional parameters were appended as additional columns"
"5748",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",27,0,"alvos","NULL","Canvas","ladaAlado","Print",NA,1695928237301,"T101","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","NULL","","",""
"5749",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",27,0,"alvos","NULL","Selector","respostaalvos","Selection","imgb",1695928244574,"T101","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","imga;imgb","","",""
"5750",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",27,0,"alvos","NULL","PennController","27","_Trial_","End",1695928246063,"T101","C",14,"A menina desenhou muitas matas em Denver.","matas","QP","NMP","QP+NMP","img1.png","img2.png","NULL","","",""
"5751",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",42,0,"distratoras","NULL","PennController","42","_Trial_","Start",1695928246064,"T101",NA,13,"A garrafa é maior que o copo.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"5752",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",42,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","7","copo.",1695928251480,"T101",NA,13,"A garrafa é maior que o copo.",NA,NA,NA,NA,"img3.png","img4.png","647","false","A garrafa é maior que o copo.","Any addtional parameters were appended as additional columns"
"5753",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",42,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","6","o",1695928251480,"T101",NA,13,"A garrafa é maior que o copo.",NA,NA,NA,NA,"img3.png","img4.png","474","false","A garrafa é maior que o copo.","Any addtional parameters were appended as additional columns"
"5754",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",42,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","5","que",1695928251480,"T101",NA,13,"A garrafa é maior que o copo.",NA,NA,NA,NA,"img3.png","img4.png","524","false","A garrafa é maior que o copo.","Any addtional parameters were appended as additional columns"
"5755",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",42,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","4","maior",1695928251480,"T101",NA,13,"A garrafa é maior que o copo.",NA,NA,NA,NA,"img3.png","img4.png","523","false","A garrafa é maior que o copo.","Any addtional parameters were appended as additional columns"
"5756",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",42,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","3","é",1695928251480,"T101",NA,13,"A garrafa é maior que o copo.",NA,NA,NA,NA,"img3.png","img4.png","828","false","A garrafa é maior que o copo.","Any addtional parameters were appended as additional columns"
"5757",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",42,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","2","garrafa",1695928251480,"T101",NA,13,"A garrafa é maior que o copo.",NA,NA,NA,NA,"img3.png","img4.png","491","false","A garrafa é maior que o copo.","Any addtional parameters were appended as additional columns"
"5758",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",42,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","1","A",1695928251480,"T101",NA,13,"A garrafa é maior que o copo.",NA,NA,NA,NA,"img3.png","img4.png","513","false","A garrafa é maior que o copo.","Any addtional parameters were appended as additional columns"
"5759",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",42,0,"distratoras","NULL","Canvas","ladaAlado","Print",NA,1695928251483,"T101",NA,13,"A garrafa é maior que o copo.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"5760",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",42,0,"distratoras","NULL","Selector","respostadistratoras","Selection","imga",1695928253670,"T101",NA,13,"A garrafa é maior que o copo.",NA,NA,NA,NA,"img3.png","img4.png","imga;imgb","","",""
"5761",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",42,0,"distratoras","NULL","PennController","42","_Trial_","End",1695928255015,"T101",NA,13,"A garrafa é maior que o copo.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"5762",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",45,0,"distratoras","NULL","PennController","45","_Trial_","Start",1695928255016,"T101",NA,16,"A cidade de Moscou é mais populosa que Toronto.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"5763",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",45,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","9","Toronto.",1695928262921,"T101",NA,16,"A cidade de Moscou é mais populosa que Toronto.",NA,NA,NA,NA,"img3.png","img4.png","723","false","A cidade de Moscou é mais populosa que Toronto.","Any addtional parameters were appended as additional columns"
"5764",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",45,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","8","que",1695928262921,"T101",NA,16,"A cidade de Moscou é mais populosa que Toronto.",NA,NA,NA,NA,"img3.png","img4.png","745","false","A cidade de Moscou é mais populosa que Toronto.","Any addtional parameters were appended as additional columns"
"5765",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",45,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","7","populosa",1695928262921,"T101",NA,16,"A cidade de Moscou é mais populosa que Toronto.",NA,NA,NA,NA,"img3.png","img4.png","798","false","A cidade de Moscou é mais populosa que Toronto.","Any addtional parameters were appended as additional columns"
"5766",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",45,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","6","mais",1695928262921,"T101",NA,16,"A cidade de Moscou é mais populosa que Toronto.",NA,NA,NA,NA,"img3.png","img4.png","978","false","A cidade de Moscou é mais populosa que Toronto.","Any addtional parameters were appended as additional columns"
"5767",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",45,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","5","é",1695928262921,"T101",NA,16,"A cidade de Moscou é mais populosa que Toronto.",NA,NA,NA,NA,"img3.png","img4.png","613","false","A cidade de Moscou é mais populosa que Toronto.","Any addtional parameters were appended as additional columns"
"5768",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",45,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","4","Moscou",1695928262921,"T101",NA,16,"A cidade de Moscou é mais populosa que Toronto.",NA,NA,NA,NA,"img3.png","img4.png","849","false","A cidade de Moscou é mais populosa que Toronto.","Any addtional parameters were appended as additional columns"
"5769",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",45,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","3","de",1695928262921,"T101",NA,16,"A cidade de Moscou é mais populosa que Toronto.",NA,NA,NA,NA,"img3.png","img4.png","406","false","A cidade de Moscou é mais populosa que Toronto.","Any addtional parameters were appended as additional columns"
"5770",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",45,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","2","cidade",1695928262921,"T101",NA,16,"A cidade de Moscou é mais populosa que Toronto.",NA,NA,NA,NA,"img3.png","img4.png","612","false","A cidade de Moscou é mais populosa que Toronto.","Any addtional parameters were appended as additional columns"
"5771",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",45,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","1","A",1695928262921,"T101",NA,16,"A cidade de Moscou é mais populosa que Toronto.",NA,NA,NA,NA,"img3.png","img4.png","425","false","A cidade de Moscou é mais populosa que Toronto.","Any addtional parameters were appended as additional columns"
"5772",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",45,0,"distratoras","NULL","Canvas","ladaAlado","Print",NA,1695928262922,"T101",NA,16,"A cidade de Moscou é mais populosa que Toronto.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"5773",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",45,0,"distratoras","NULL","Selector","respostadistratoras","Selection","imga",1695928265894,"T101",NA,16,"A cidade de Moscou é mais populosa que Toronto.",NA,NA,NA,NA,"img3.png","img4.png","imga;imgb","","",""
"5774",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",45,0,"distratoras","NULL","PennController","45","_Trial_","End",1695928266639,"T101",NA,16,"A cidade de Moscou é mais populosa que Toronto.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"5775",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",19,0,"alvos","NULL","PennController","19","_Trial_","Start",1695928266640,"T101","C",6,"O detetive coletou muitas fibras em Manaus.","fibras","QP","NMP","QP+NMP","img1.png","img2.png","NULL","","",""
"5776",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",19,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","7","Manaus.",1695928275320,"T101","C",6,"O detetive coletou muitas fibras em Manaus.","fibras","QP","NMP","QP+NMP","img1.png","img2.png","894","false","O detetive coletou muitas fibras em Manaus.","Any addtional parameters were appended as additional columns"
"5777",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",19,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","6","em",1695928275320,"T101","C",6,"O detetive coletou muitas fibras em Manaus.","fibras","QP","NMP","QP+NMP","img1.png","img2.png","660","false","O detetive coletou muitas fibras em Manaus.","Any addtional parameters were appended as additional columns"
"5778",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",19,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","5","fibras",1695928275320,"T101","C",6,"O detetive coletou muitas fibras em Manaus.","fibras","QP","NMP","QP+NMP","img1.png","img2.png","1351","false","O detetive coletou muitas fibras em Manaus.","Any addtional parameters were appended as additional columns"
"5779",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",19,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","4","muitas",1695928275320,"T101","C",6,"O detetive coletou muitas fibras em Manaus.","fibras","QP","NMP","QP+NMP","img1.png","img2.png","1305","false","O detetive coletou muitas fibras em Manaus.","Any addtional parameters were appended as additional columns"
"5780",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",19,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","3","coletou",1695928275320,"T101","C",6,"O detetive coletou muitas fibras em Manaus.","fibras","QP","NMP","QP+NMP","img1.png","img2.png","768","false","O detetive coletou muitas fibras em Manaus.","Any addtional parameters were appended as additional columns"
"5781",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",19,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","2","detetive",1695928275320,"T101","C",6,"O detetive coletou muitas fibras em Manaus.","fibras","QP","NMP","QP+NMP","img1.png","img2.png","485","false","O detetive coletou muitas fibras em Manaus.","Any addtional parameters were appended as additional columns"
"5782",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",19,0,"alvos","NULL","Controller-DashedSentence","DashedSentence","1","O",1695928275320,"T101","C",6,"O detetive coletou muitas fibras em Manaus.","fibras","QP","NMP","QP+NMP","img1.png","img2.png","503","false","O detetive coletou muitas fibras em Manaus.","Any addtional parameters were appended as additional columns"
"5783",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",19,0,"alvos","NULL","Canvas","ladaAlado","Print",NA,1695928275322,"T101","C",6,"O detetive coletou muitas fibras em Manaus.","fibras","QP","NMP","QP+NMP","img1.png","img2.png","NULL","","",""
"5784",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",19,0,"alvos","NULL","Selector","respostaalvos","Selection","imga",1695928284326,"T101","C",6,"O detetive coletou muitas fibras em Manaus.","fibras","QP","NMP","QP+NMP","img1.png","img2.png","imga;imgb","","",""
"5785",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",19,0,"alvos","NULL","PennController","19","_Trial_","End",1695928285351,"T101","C",6,"O detetive coletou muitas fibras em Manaus.","fibras","QP","NMP","QP+NMP","img1.png","img2.png","NULL","","",""
"5786",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",41,0,"distratoras","NULL","PennController","41","_Trial_","Start",1695928285352,"T101",NA,12,"O homem sente mais amor pela mulher do que a mulher pelo homem.",NA,NA,NA,NA,"img3.png","img4.png","NULL","","",""
"5787",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",41,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","13","homem.",1695928295763,"T101",NA,12,"O homem sente mais amor pela mulher do que a mulher pelo homem.",NA,NA,NA,NA,"img3.png","img4.png","703","false","O homem sente mais amor pela mulher do que a mulher pelo homem.","Any addtional parameters were appended as additional columns"
"5788",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",41,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","12","pelo",1695928295763,"T101",NA,12,"O homem sente mais amor pela mulher do que a mulher pelo homem.",NA,NA,NA,NA,"img3.png","img4.png","668","false","O homem sente mais amor pela mulher do que a mulher pelo homem.","Any addtional parameters were appended as additional columns"
"5789",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",41,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","11","mulher",1695928295763,"T101",NA,12,"O homem sente mais amor pela mulher do que a mulher pelo homem.",NA,NA,NA,NA,"img3.png","img4.png","632","false","O homem sente mais amor pela mulher do que a mulher pelo homem.","Any addtional parameters were appended as additional columns"
"5790",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",41,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","10","a",1695928295763,"T101",NA,12,"O homem sente mais amor pela mulher do que a mulher pelo homem.",NA,NA,NA,NA,"img3.png","img4.png","710","false","O homem sente mais amor pela mulher do que a mulher pelo homem.","Any addtional parameters were appended as additional columns"
"5791",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",41,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","9","que",1695928295763,"T101",NA,12,"O homem sente mais amor pela mulher do que a mulher pelo homem.",NA,NA,NA,NA,"img3.png","img4.png","650","false","O homem sente mais amor pela mulher do que a mulher pelo homem.","Any addtional parameters were appended as additional columns"
"5792",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",41,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","8","do",1695928295763,"T101",NA,12,"O homem sente mais amor pela mulher do que a mulher pelo homem.",NA,NA,NA,NA,"img3.png","img4.png","532","false","O homem sente mais amor pela mulher do que a mulher pelo homem.","Any addtional parameters were appended as additional columns"
"5793",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",41,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","7","mulher",1695928295763,"T101",NA,12,"O homem sente mais amor pela mulher do que a mulher pelo homem.",NA,NA,NA,NA,"img3.png","img4.png","723","false","O homem sente mais amor pela mulher do que a mulher pelo homem.","Any addtional parameters were appended as additional columns"
"5794",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",41,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","6","pela",1695928295763,"T101",NA,12,"O homem sente mais amor pela mulher do que a mulher pelo homem.",NA,NA,NA,NA,"img3.png","img4.png","702","false","O homem sente mais amor pela mulher do que a mulher pelo homem.","Any addtional parameters were appended as additional columns"
"5795",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",41,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","5","amor",1695928295763,"T101",NA,12,"O homem sente mais amor pela mulher do que a mulher pelo homem.",NA,NA,NA,NA,"img3.png","img4.png","780","false","O homem sente mais amor pela mulher do que a mulher pelo homem.","Any addtional parameters were appended as additional columns"
"5796",1695928812,"b914d51d86392634b0f31f4bc27ed398","PennController",41,0,"distratoras","NULL","Controller-DashedSentence","DashedSentence","4","mais",1695928295763,"T101",NA,12,"O homem sente mais amor pela mulher do que a mulher pelo homem.",NA,NA,NA,NA,"img3.png","img4.png","769","false","O homem sente mais amor pela mulher do que a mulher pelo homem.","Any addtional parameters were appended as additional columns"
